YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,DataValueUnit,DataValueType,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,StratificationCategoryID1,StratificationID1
2017,2017,MD,Maryland,BRFSS,Diabetes,%,Age-adjusted Prevalence,62.5,62.5,50,73.6,Race/Ethnicity,"White, non-Hispanic",24,RACE,WHT
2017,2017,MN,Minnesota,BRFSS,Diabetes,%,Crude Prevalence,43.7,43.7,29.1,59.5,Race/Ethnicity,Hispanic,27,RACE,HIS
2017,2017,HI,Hawaii,BRFSS,Diabetes,%,Crude Prevalence,56,56,49.5,62.3,Race/Ethnicity,"Other, non-Hispanic",15,RACE,OTH
2017,2017,NV,Nevada,BRFSS,Diabetes,%,Age-adjusted Prevalence,51.2,51.2,30.6,71.3,Gender,Female,32,GENDER,GENF
2017,2017,TN,Tennessee,BRFSS,Diabetes,%,Age-adjusted Prevalence,56.8,56.8,38,73.9,Race/Ethnicity,"Black, non-Hispanic",47,RACE,BLK
2017,2017,HI,Hawaii,BRFSS,Diabetes,%,Crude Prevalence,8.5,8.5,5.5,13,Race/Ethnicity,"Other, non-Hispanic",15,RACE,OTH
2017,2017,NV,Nevada,BRFSS,Diabetes,%,Crude Prevalence,58.1,58.1,49.6,66.1,Race/Ethnicity,"White, non-Hispanic",32,RACE,WHT
2017,2017,PR,Puerto Rico,BRFSS,Diabetes,%,Age-adjusted Prevalence,67.5,67.5,56.2,77,Gender,Female,72,GENDER,GENF
2017,2017,GA,Georgia,BRFSS,Diabetes,%,Crude Prevalence,68.7,68.7,62.9,74.1,Gender,Female,13,GENDER,GENF
2017,2017,TX,Texas,BRFSS,Diabetes,%,Age-adjusted Prevalence,53,53,44.1,61.8,Overall,Overall,48,OVERALL,OVR
2017,2017,KY,Kentucky,BRFSS,Diabetes,%,Crude Prevalence,63.7,63.7,43.4,80,Race/Ethnicity,"Black, non-Hispanic",21,RACE,BLK
2017,2017,AL,Alabama,BRFSS,Diabetes,%,Crude Prevalence,37.4,37.4,32.9,42.1,Race/Ethnicity,"White, non-Hispanic",1,RACE,WHT
2017,2017,PA,Pennsylvania,BRFSS,Diabetes,%,Age-adjusted Prevalence,59.8,59.8,48.9,69.9,Race/Ethnicity,"White, non-Hispanic",42,RACE,WHT
2017,2017,AL,Alabama,BRFSS,Diabetes,%,Age-adjusted Prevalence,54.4,54.4,47.4,61.3,Gender,Female,1,GENDER,GENF
2017,2017,SD,South Dakota,BRFSS,Diabetes,%,Crude Prevalence,55.9,55.9,41,69.9,Race/Ethnicity,"Other, non-Hispanic",46,RACE,OTH
2017,2017,UT,Utah,BRFSS,Diabetes,%,Crude Prevalence,58.3,58.3,49.9,66.2,Gender,Female,49,GENDER,GENF
2017,2017,OH,Ohio,BRFSS,Diabetes,%,Age-adjusted Prevalence,63,63,48.5,75.5,Race/Ethnicity,"Black, non-Hispanic",39,RACE,BLK
2017,2017,DE,Delaware,BRFSS,Diabetes,%,Crude Prevalence,61.6,61.6,53.6,69.1,Gender,Female,10,GENDER,GENF
2017,2017,MA,Massachusetts,BRFSS,Diabetes,%,Crude Prevalence,66.2,66.2,51,78.7,Race/Ethnicity,Hispanic,25,RACE,HIS
2017,2017,VA,Virginia,BRFSS,Diabetes,%,Crude Prevalence,67.3,67.3,62.9,71.3,Race/Ethnicity,"White, non-Hispanic",51,RACE,WHT
2017,2017,MS,Mississippi,BRFSS,Diabetes,%,Age-adjusted Prevalence,57.4,57.4,48.2,66.1,Overall,Overall,28,OVERALL,OVR
2017,2017,CO,Colorado,BRFSS,Diabetes,%,Age-adjusted Prevalence,49.6,49.6,41.5,57.8,Gender,Female,8,GENDER,GENF
2017,2017,CT,Connecticut,BRFSS,Diabetes,%,Crude Prevalence,30.8,30.8,21.7,41.6,Race/Ethnicity,Hispanic,9,RACE,HIS
2017,2017,PA,Pennsylvania,BRFSS,Diabetes,%,Age-adjusted Prevalence,56.8,56.8,44,68.8,Gender,Female,42,GENDER,GENF
2017,2017,IA,Iowa,BRFSS,Diabetes,%,Crude Prevalence,73.1,73.1,67.8,77.8,Gender,Female,19,GENDER,GENF
2017,2017,IL,Illinois,BRFSS,Diabetes,%,Age-adjusted Prevalence,45.2,45.2,33.2,57.8,Race/Ethnicity,Hispanic,17,RACE,HIS
2017,2017,VT,Vermont,BRFSS,Diabetes,%,Age-adjusted Prevalence,41.8,41.8,30.4,54.2,Gender,Female,50,GENDER,GENF
2017,2017,IA,Iowa,BRFSS,Diabetes,%,Age-adjusted Prevalence,49.3,49.3,41.2,57.5,Overall,Overall,19,OVERALL,OVR
2017,2017,IN,Indiana,BRFSS,Diabetes,%,Crude Prevalence,64.5,64.5,60.9,68,Gender,Female,18,GENDER,GENF
2017,2017,MS,Mississippi,BRFSS,Diabetes,%,Crude Prevalence,69,69,61.8,75.3,Race/Ethnicity,"Black, non-Hispanic",28,RACE,BLK
2017,2017,KS,Kansas,BRFSS,Diabetes,%,Age-adjusted Prevalence,55.3,55.3,51.3,59.3,Race/Ethnicity,"White, non-Hispanic",20,RACE,WHT
2017,2017,UT,Utah,BRFSS,Diabetes,%,Crude Prevalence,62.8,62.8,56.9,68.4,Gender,Female,49,GENDER,GENF
2017,2017,FL,Florida,BRFSS,Diabetes,%,Crude Prevalence,73.6,73.6,64.3,81.1,Race/Ethnicity,Hispanic,12,RACE,HIS
2017,2017,WA,Washington,BRFSS,Diabetes,%,Crude Prevalence,46.8,46.8,33.4,60.6,Race/Ethnicity,"Other, non-Hispanic",53,RACE,OTH
2017,2017,VA,Virginia,BRFSS,Diabetes,%,Crude Prevalence,58.4,58.4,51.5,65,Race/Ethnicity,"Black, non-Hispanic",51,RACE,BLK
2017,2017,WI,Wisconsin,BRFSS,Diabetes,%,Age-adjusted Prevalence,67.9,67.9,54.3,79.1,Gender,Female,55,GENDER,GENF
2017,2017,HI,Hawaii,BRFSS,Diabetes,%,Age-adjusted Prevalence,58.1,58.1,48.4,67.3,Gender,Female,15,GENDER,GENF
2017,2017,OH,Ohio,BRFSS,Diabetes,%,Age-adjusted Prevalence,63.2,63.2,54.4,71.2,Race/Ethnicity,"White, non-Hispanic",39,RACE,WHT
2017,2017,UT,Utah,BRFSS,Diabetes,%,Age-adjusted Prevalence,63.2,63.2,52.8,72.5,Race/Ethnicity,"White, non-Hispanic",49,RACE,WHT
2017,2017,SC,South Carolina,BRFSS,Diabetes,%,Age-adjusted Prevalence,69.2,69.2,61.7,75.8,Overall,Overall,45,OVERALL,OVR
2017,2017,IN,Indiana,BRFSS,Diabetes,%,Age-adjusted Prevalence,49.3,49.3,44,54.7,Race/Ethnicity,"White, non-Hispanic",18,RACE,WHT
2017,2017,PA,Pennsylvania,BRFSS,Diabetes,%,Crude Prevalence,50.3,50.3,45.4,55.1,Overall,Overall,42,OVERALL,OVR
2017,2017,DE,Delaware,BRFSS,Diabetes,%,Age-adjusted Prevalence,42.4,42.4,33.8,51.4,Gender,Female,10,GENDER,GENF
2017,2017,MN,Minnesota,BRFSS,Diabetes,%,Crude Prevalence,60.9,60.9,57.8,63.9,Overall,Overall,27,OVERALL,OVR
2017,2017,NJ,New Jersey,BRFSS,Diabetes,%,Crude Prevalence,50.7,50.7,34.4,66.9,Race/Ethnicity,"Other, non-Hispanic",34,RACE,OTH
2017,2017,SD,South Dakota,BRFSS,Diabetes,%,Age-adjusted Prevalence,76.8,76.8,61.3,87.3,Race/Ethnicity,"Other, non-Hispanic",46,RACE,OTH
2017,2017,KS,Kansas,BRFSS,Diabetes,%,Age-adjusted Prevalence,41.2,41.2,26.7,57.4,Race/Ethnicity,"Other, non-Hispanic",20,RACE,OTH
2017,2017,AR,Arkansas,BRFSS,Diabetes,%,Crude Prevalence,94.2,94.2,90,96.7,Race/Ethnicity,"Black, non-Hispanic",5,RACE,BLK
2017,2017,AR,Arkansas,BRFSS,Diabetes,%,Crude Prevalence,78,78,71.6,83.3,Gender,Female,5,GENDER,GENF
2017,2017,AL,Alabama,BRFSS,Diabetes,%,Age-adjusted Prevalence,55.6,55.6,49.8,61.1,Overall,Overall,1,OVERALL,OVR
2017,2017,WV,West Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,61.3,61.3,54.7,67.5,Overall,Overall,54,OVERALL,OVR
2017,2017,PA,Pennsylvania,BRFSS,Diabetes,%,Crude Prevalence,73,73,69,76.7,Overall,Overall,42,OVERALL,OVR
2017,2017,NY,New York,BRFSS,Diabetes,%,Crude Prevalence,78.3,78.3,70.9,84.2,Race/Ethnicity,"Black, non-Hispanic",36,RACE,BLK
2017,2017,IL,Illinois,BRFSS,Diabetes,%,Crude Prevalence,67.7,67.7,63.1,72.1,Overall,Overall,17,OVERALL,OVR
2017,2017,HI,Hawaii,BRFSS,Diabetes,%,Age-adjusted Prevalence,16.5,16.5,11.9,22.5,Overall,Overall,15,OVERALL,OVR
2017,2017,SC,South Carolina,BRFSS,Diabetes,%,Crude Prevalence,73.9,73.9,70.1,77.4,Race/Ethnicity,"White, non-Hispanic",45,RACE,WHT
2017,2017,PR,Puerto Rico,BRFSS,Diabetes,%,Age-adjusted Prevalence,41.8,41.8,34.2,49.8,Gender,Female,72,GENDER,GENF
2017,2017,HI,Hawaii,BRFSS,Diabetes,%,Age-adjusted Prevalence,44.6,44.6,34.7,55,Race/Ethnicity,"Multiracial, non-Hispanic",15,RACE,MRC
2017,2017,MD,Maryland,BRFSS,Diabetes,%,Crude Prevalence,69.6,69.6,53,82.3,Race/Ethnicity,"Other, non-Hispanic",24,RACE,OTH
2017,2017,CT,Connecticut,BRFSS,Diabetes,%,Age-adjusted Prevalence,59.1,59.1,51.2,66.5,Overall,Overall,9,OVERALL,OVR
2017,2017,US,United States,BRFSS,Diabetes,%,Crude Prevalence,70.1,70.1,68.7,71.7,Gender,Female,59,GENDER,GENF
2017,2017,MT,Montana,BRFSS,Diabetes,%,Age-adjusted Prevalence,52.8,52.8,41.9,63.5,Overall,Overall,30,OVERALL,OVR
2017,2017,IN,Indiana,BRFSS,Diabetes,%,Crude Prevalence,64.2,64.2,61.2,67,Race/Ethnicity,"White, non-Hispanic",18,RACE,WHT
2017,2017,FL,Florida,BRFSS,Diabetes,%,Crude Prevalence,75.5,75.5,71.4,79.2,Race/Ethnicity,"White, non-Hispanic",12,RACE,WHT
2017,2017,VA,Virginia,BRFSS,Diabetes,%,Crude Prevalence,70.7,70.7,65.6,75.4,Gender,Female,51,GENDER,GENF
2017,2017,MT,Montana,BRFSS,Diabetes,%,Age-adjusted Prevalence,47.6,47.6,36.8,58.8,Overall,Overall,30,OVERALL,OVR
2017,2017,AL,Alabama,BRFSS,Diabetes,%,Age-adjusted Prevalence,47.9,47.9,38,58,Race/Ethnicity,"White, non-Hispanic",1,RACE,WHT
2017,2017,FL,Florida,BRFSS,Diabetes,%,Age-adjusted Prevalence,55.4,55.4,43.8,66.4,Race/Ethnicity,Hispanic,12,RACE,HIS
2017,2017,OR,Oregon,BRFSS,Diabetes,%,Age-adjusted Prevalence,53.8,53.8,44.8,62.5,Race/Ethnicity,"White, non-Hispanic",41,RACE,WHT
2017,2017,DC,District of Columbia,BRFSS,Diabetes,%,Crude Prevalence,24.6,24.6,18.7,31.5,Gender,Female,11,GENDER,GENF
2017,2017,CO,Colorado,BRFSS,Diabetes,%,Crude Prevalence,58.7,58.7,52.9,64.3,Gender,Female,8,GENDER,GENF
2017,2017,WY,Wyoming,BRFSS,Diabetes,%,Crude Prevalence,68.4,68.4,62.8,73.5,Race/Ethnicity,"White, non-Hispanic",56,RACE,WHT
2017,2017,UT,Utah,BRFSS,Diabetes,%,Age-adjusted Prevalence,44.6,44.6,37.3,52.1,Gender,Female,49,GENDER,GENF
2017,2017,MN,Minnesota,BRFSS,Diabetes,%,Age-adjusted Prevalence,41.1,41.1,30.5,52.6,Race/Ethnicity,Hispanic,27,RACE,HIS
2017,2017,TX,Texas,BRFSS,Diabetes,%,Age-adjusted Prevalence,55.6,55.6,42.8,67.8,Race/Ethnicity,Hispanic,48,RACE,HIS
2017,2017,FL,Florida,BRFSS,Diabetes,%,Crude Prevalence,27.7,27.7,24,31.6,Race/Ethnicity,"White, non-Hispanic",12,RACE,WHT
2017,2017,TN,Tennessee,BRFSS,Diabetes,%,Crude Prevalence,70.8,70.8,65.1,75.9,Gender,Female,47,GENDER,GENF
2017,2017,CO,Colorado,BRFSS,Diabetes,%,Crude Prevalence,60,60,55.9,64,Overall,Overall,8,OVERALL,OVR
2017,2017,NC,North Carolina,BRFSS,Diabetes,%,Age-adjusted Prevalence,66.9,66.9,55.7,76.5,Overall,Overall,37,OVERALL,OVR
2017,2017,NY,New York,BRFSS,Diabetes,%,Age-adjusted Prevalence,71.2,71.2,54.9,83.4,Race/Ethnicity,"Other, non-Hispanic",36,RACE,OTH
2017,2017,AZ,Arizona,BRFSS,Diabetes,%,Crude Prevalence,48.8,48.8,40.1,57.6,Race/Ethnicity,"Other, non-Hispanic",4,RACE,OTH
2017,2017,AZ,Arizona,BRFSS,Diabetes,%,Crude Prevalence,68.6,68.6,65.8,71.3,Overall,Overall,4,OVERALL,OVR
2017,2017,WV,West Virginia,BRFSS,Diabetes,%,Crude Prevalence,78.1,78.1,74.9,81.1,Race/Ethnicity,"White, non-Hispanic",54,RACE,WHT
2017,2017,MA,Massachusetts,BRFSS,Diabetes,%,Crude Prevalence,82,82,51.8,95.1,Race/Ethnicity,"Black, non-Hispanic",25,RACE,BLK
2017,2017,VA,Virginia,BRFSS,Diabetes,%,Crude Prevalence,66.3,66.3,62.8,69.7,Overall,Overall,51,OVERALL,OVR
2017,2017,ME,Maine,BRFSS,Diabetes,%,Crude Prevalence,71.6,71.6,67.4,75.4,Race/Ethnicity,"White, non-Hispanic",23,RACE,WHT
2017,2017,DE,Delaware,BRFSS,Diabetes,%,Crude Prevalence,22.7,22.7,14,34.7,Race/Ethnicity,"Black, non-Hispanic",10,RACE,BLK
2017,2017,NV,Nevada,BRFSS,Diabetes,%,Age-adjusted Prevalence,70.1,70.1,59.2,79.1,Gender,Female,32,GENDER,GENF
2017,2017,VT,Vermont,BRFSS,Diabetes,%,Age-adjusted Prevalence,47.1,47.1,34.4,60.1,Race/Ethnicity,"White, non-Hispanic",50,RACE,WHT
2017,2017,AR,Arkansas,BRFSS,Diabetes,%,Crude Prevalence,63.2,63.2,55.8,70.1,Gender,Female,5,GENDER,GENF
2017,2017,NM,New Mexico,BRFSS,Diabetes,%,Crude Prevalence,65.8,65.8,61,70.4,Overall,Overall,35,OVERALL,OVR
2017,2017,VT,Vermont,BRFSS,Diabetes,%,Age-adjusted Prevalence,46,46,37.9,54.3,Race/Ethnicity,"White, non-Hispanic",50,RACE,WHT
2017,2017,NE,Nebraska,BRFSS,Diabetes,%,Crude Prevalence,62.2,62.2,57.3,66.9,Gender,Female,31,GENDER,GENF
2017,2017,MA,Massachusetts,BRFSS,Diabetes,%,Age-adjusted Prevalence,53.6,53.6,38.2,68.3,Gender,Female,25,GENDER,GENF
2017,2017,LA,Louisiana,BRFSS,Diabetes,%,Crude Prevalence,68.9,68.9,62.7,74.5,Race/Ethnicity,"White, non-Hispanic",22,RACE,WHT
2017,2017,PA,Pennsylvania,BRFSS,Diabetes,%,Crude Prevalence,67.4,67.4,55.1,77.7,Race/Ethnicity,"Black, non-Hispanic",42,RACE,BLK
2017,2017,UT,Utah,BRFSS,Diabetes,%,Age-adjusted Prevalence,57.2,57.2,48.6,65.3,Race/Ethnicity,"White, non-Hispanic",49,RACE,WHT
2017,2017,MO,Missouri,BRFSS,Diabetes,%,Crude Prevalence,71.5,71.5,65.9,76.6,Gender,Female,29,GENDER,GENF
2017,2017,MI,Michigan,BRFSS,Diabetes,%,Age-adjusted Prevalence,57.3,57.3,46.2,67.7,Race/Ethnicity,"White, non-Hispanic",26,RACE,WHT
2017,2017,WI,Wisconsin,BRFSS,Diabetes,%,Crude Prevalence,59.5,59.5,50.7,67.7,Gender,Female,55,GENDER,GENF
2017,2017,CT,Connecticut,BRFSS,Diabetes,%,Age-adjusted Prevalence,47.4,47.4,36.6,58.5,Race/Ethnicity,"White, non-Hispanic",9,RACE,WHT
2017,2017,NJ,New Jersey,BRFSS,Diabetes,%,Crude Prevalence,54.2,54.2,43.2,64.8,Race/Ethnicity,Hispanic,34,RACE,HIS
2017,2017,NH,New Hampshire,BRFSS,Diabetes,%,Age-adjusted Prevalence,53.8,53.8,42.6,64.6,Race/Ethnicity,"White, non-Hispanic",33,RACE,WHT
2017,2017,TX,Texas,BRFSS,Diabetes,%,Age-adjusted Prevalence,51.6,51.6,39.1,63.9,Race/Ethnicity,Hispanic,48,RACE,HIS
2017,2017,ME,Maine,BRFSS,Diabetes,%,Age-adjusted Prevalence,57.8,57.8,44.3,70.1,Gender,Female,23,GENDER,GENF
2017,2017,IN,Indiana,BRFSS,Diabetes,%,Crude Prevalence,59.9,59.9,45.4,72.9,Race/Ethnicity,Hispanic,18,RACE,HIS
2017,2017,DE,Delaware,BRFSS,Diabetes,%,Age-adjusted Prevalence,46.2,46.2,37.8,54.9,Overall,Overall,10,OVERALL,OVR
2017,2017,ND,North Dakota,BRFSS,Diabetes,%,Age-adjusted Prevalence,60.3,60.3,53.3,66.8,Overall,Overall,38,OVERALL,OVR
2017,2017,GA,Georgia,BRFSS,Diabetes,%,Crude Prevalence,20.3,20.3,14.5,27.6,Race/Ethnicity,"Black, non-Hispanic",13,RACE,BLK
2017,2017,VA,Virginia,BRFSS,Diabetes,%,Crude Prevalence,71.2,71.2,67.6,74.5,Overall,Overall,51,OVERALL,OVR
2017,2017,MS,Mississippi,BRFSS,Diabetes,%,Age-adjusted Prevalence,78,78,63.1,88,Race/Ethnicity,"Black, non-Hispanic",28,RACE,BLK
2017,2017,KS,Kansas,BRFSS,Diabetes,%,Age-adjusted Prevalence,33.3,33.3,24.5,43.3,Race/Ethnicity,"Black, non-Hispanic",20,RACE,BLK
2017,2017,SC,South Carolina,BRFSS,Diabetes,%,Age-adjusted Prevalence,57,57,47.8,65.8,Gender,Female,45,GENDER,GENF
2017,2017,NM,New Mexico,BRFSS,Diabetes,%,Age-adjusted Prevalence,57.2,57.2,45.1,68.4,Race/Ethnicity,Hispanic,35,RACE,HIS
2017,2017,CA,California,BRFSS,Diabetes,%,Crude Prevalence,23.8,23.8,20.1,28,Overall,Overall,6,OVERALL,OVR
2017,2017,AR,Arkansas,BRFSS,Diabetes,%,Age-adjusted Prevalence,62.4,62.4,52.1,71.7,Race/Ethnicity,"White, non-Hispanic",5,RACE,WHT
2017,2017,NE,Nebraska,BRFSS,Diabetes,%,Crude Prevalence,49.5,49.5,29.5,69.6,Race/Ethnicity,"Other, non-Hispanic",31,RACE,OTH
2017,2017,TX,Texas,BRFSS,Diabetes,%,Crude Prevalence,50.1,50.1,44.3,55.8,Overall,Overall,48,OVERALL,OVR
2017,2017,MD,Maryland,BRFSS,Diabetes,%,Crude Prevalence,49.8,49.8,34,65.6,Race/Ethnicity,"Other, non-Hispanic",24,RACE,OTH
2017,2017,IN,Indiana,BRFSS,Diabetes,%,Age-adjusted Prevalence,57.8,57.8,48.9,66.2,Gender,Female,18,GENDER,GENF
2017,2017,PA,Pennsylvania,BRFSS,Diabetes,%,Age-adjusted Prevalence,61,61,44,75.7,Race/Ethnicity,"Black, non-Hispanic",42,RACE,BLK
2017,2017,CA,California,BRFSS,Diabetes,%,Crude Prevalence,66.8,66.8,62.4,70.9,Overall,Overall,6,OVERALL,OVR
2017,2017,CO,Colorado,BRFSS,Diabetes,%,Crude Prevalence,65.4,65.4,56.6,73.3,Race/Ethnicity,Hispanic,8,RACE,HIS
2017,2017,WA,Washington,BRFSS,Diabetes,%,Age-adjusted Prevalence,80,80,71.3,86.6,Race/Ethnicity,"Other, non-Hispanic",53,RACE,OTH
2017,2017,NE,Nebraska,BRFSS,Diabetes,%,Crude Prevalence,64.6,64.6,46.2,79.5,Race/Ethnicity,"Black, non-Hispanic",31,RACE,BLK
2017,2017,OH,Ohio,BRFSS,Diabetes,%,Crude Prevalence,81.5,81.5,72.6,88,Race/Ethnicity,"Black, non-Hispanic",39,RACE,BLK
2017,2017,VT,Vermont,BRFSS,Diabetes,%,Age-adjusted Prevalence,68.1,68.1,58.5,76.4,Race/Ethnicity,"White, non-Hispanic",50,RACE,WHT
2017,2017,HI,Hawaii,BRFSS,Diabetes,%,Age-adjusted Prevalence,74.3,74.3,65.8,81.3,Race/Ethnicity,"Other, non-Hispanic",15,RACE,OTH
2017,2017,KS,Kansas,BRFSS,Diabetes,%,Crude Prevalence,60,60,49.5,69.7,Race/Ethnicity,Hispanic,20,RACE,HIS
2017,2017,TX,Texas,BRFSS,Diabetes,%,Crude Prevalence,68.9,68.9,61.1,75.8,Race/Ethnicity,"White, non-Hispanic",48,RACE,WHT
2017,2017,DC,District of Columbia,BRFSS,Diabetes,%,Crude Prevalence,79.4,79.4,73,84.6,Race/Ethnicity,"Black, non-Hispanic",11,RACE,BLK
2017,2017,HI,Hawaii,BRFSS,Diabetes,%,Crude Prevalence,54.2,54.2,47.7,60.7,Gender,Female,15,GENDER,GENF
2017,2017,WA,Washington,BRFSS,Diabetes,%,Crude Prevalence,60.9,60.9,50,70.8,Race/Ethnicity,Hispanic,53,RACE,HIS
2017,2017,AL,Alabama,BRFSS,Diabetes,%,Age-adjusted Prevalence,43,43,34.5,52,Overall,Overall,1,OVERALL,OVR
2017,2017,MO,Missouri,BRFSS,Diabetes,%,Age-adjusted Prevalence,52.4,52.4,35.4,68.8,Race/Ethnicity,"Black, non-Hispanic",29,RACE,BLK
2017,2017,LA,Louisiana,BRFSS,Diabetes,%,Crude Prevalence,76.7,76.7,70.4,81.9,Gender,Female,22,GENDER,GENF
2017,2017,FL,Florida,BRFSS,Diabetes,%,Crude Prevalence,32,32,21,45.5,Race/Ethnicity,Hispanic,12,RACE,HIS
2017,2017,NY,New York,BRFSS,Diabetes,%,Crude Prevalence,60.7,60.7,57.1,64.2,Overall,Overall,36,OVERALL,OVR
2017,2017,GA,Georgia,BRFSS,Diabetes,%,Age-adjusted Prevalence,29,29,20.4,39.3,Race/Ethnicity,"White, non-Hispanic",13,RACE,WHT
2017,2017,KY,Kentucky,BRFSS,Diabetes,%,Crude Prevalence,77.3,77.3,73,81.1,Race/Ethnicity,"White, non-Hispanic",21,RACE,WHT
2017,2017,GU,Guam,BRFSS,Diabetes,%,Crude Prevalence,62.2,62.2,52.8,70.6,Overall,Overall,66,OVERALL,OVR
2017,2017,PA,Pennsylvania,BRFSS,Diabetes,%,Age-adjusted Prevalence,57.3,57.3,46.7,67.3,Overall,Overall,42,OVERALL,OVR
2017,2017,WA,Washington,BRFSS,Diabetes,%,Crude Prevalence,61.5,61.5,56,66.8,Gender,Female,53,GENDER,GENF
2017,2017,AL,Alabama,BRFSS,Diabetes,%,Age-adjusted Prevalence,84.7,84.7,76.3,90.5,Race/Ethnicity,"Black, non-Hispanic",1,RACE,BLK
2017,2017,WA,Washington,BRFSS,Diabetes,%,Crude Prevalence,53.8,53.8,42.9,64.3,Race/Ethnicity,Hispanic,53,RACE,HIS
2017,2017,HI,Hawaii,BRFSS,Diabetes,%,Crude Prevalence,57.7,57.7,47,67.7,Race/Ethnicity,"White, non-Hispanic",15,RACE,WHT
2017,2017,IL,Illinois,BRFSS,Diabetes,%,Crude Prevalence,61.3,61.3,56.6,65.8,Overall,Overall,17,OVERALL,OVR
2017,2017,AZ,Arizona,BRFSS,Diabetes,%,Crude Prevalence,65.6,65.6,62.4,68.7,Race/Ethnicity,"White, non-Hispanic",4,RACE,WHT
2017,2017,NH,New Hampshire,BRFSS,Diabetes,%,Crude Prevalence,71.9,71.9,67.2,76.1,Overall,Overall,33,OVERALL,OVR
2017,2017,CT,Connecticut,BRFSS,Diabetes,%,Crude Prevalence,24.7,24.7,21.5,28.1,Overall,Overall,9,OVERALL,OVR
2017,2017,NJ,New Jersey,BRFSS,Diabetes,%,Age-adjusted Prevalence,45.9,45.9,29.1,63.7,Race/Ethnicity,"Other, non-Hispanic",34,RACE,OTH
2017,2017,FL,Florida,BRFSS,Diabetes,%,Crude Prevalence,62.2,62.2,57.8,66.3,Race/Ethnicity,"White, non-Hispanic",12,RACE,WHT
2017,2017,US,United States,BRFSS,Diabetes,%,Age-adjusted Prevalence,53.4,53.4,51.4,54.5,Overall,Overall,59,OVERALL,OVR
2017,2017,OK,Oklahoma,BRFSS,Diabetes,%,Age-adjusted Prevalence,68.4,68.4,61,74.9,Overall,Overall,40,OVERALL,OVR
2017,2017,SC,South Carolina,BRFSS,Diabetes,%,Age-adjusted Prevalence,67.6,67.6,58,75.9,Gender,Female,45,GENDER,GENF
2017,2017,NJ,New Jersey,BRFSS,Diabetes,%,Crude Prevalence,65.1,65.1,60.6,69.3,Race/Ethnicity,"White, non-Hispanic",34,RACE,WHT
2017,2017,OR,Oregon,BRFSS,Diabetes,%,Age-adjusted Prevalence,39.4,39.4,30.4,49.2,Gender,Female,41,GENDER,GENF
2017,2017,IN,Indiana,BRFSS,Diabetes,%,Age-adjusted Prevalence,57.9,57.9,48.4,66.9,Gender,Female,18,GENDER,GENF
2017,2017,UT,Utah,BRFSS,Diabetes,%,Crude Prevalence,60.9,60.9,56.4,65.3,Race/Ethnicity,"White, non-Hispanic",49,RACE,WHT
2017,2017,AZ,Arizona,BRFSS,Diabetes,%,Crude Prevalence,22.2,22.2,13.2,34.9,Race/Ethnicity,"Black, non-Hispanic",4,RACE,BLK
2017,2017,NY,New York,BRFSS,Diabetes,%,Age-adjusted Prevalence,44.2,44.2,33,56.1,Race/Ethnicity,"Black, non-Hispanic",36,RACE,BLK
2017,2017,NM,New Mexico,BRFSS,Diabetes,%,Crude Prevalence,50.8,50.8,44,57.5,Gender,Female,35,GENDER,GENF
2017,2017,MN,Minnesota,BRFSS,Diabetes,%,Age-adjusted Prevalence,58.3,58.3,42.4,72.6,Race/Ethnicity,"Other, non-Hispanic",27,RACE,OTH
2017,2017,WY,Wyoming,BRFSS,Diabetes,%,Age-adjusted Prevalence,52.7,52.7,41.8,63.4,Race/Ethnicity,"White, non-Hispanic",56,RACE,WHT
2017,2017,WA,Washington,BRFSS,Diabetes,%,Crude Prevalence,57.9,57.9,47.1,67.9,Race/Ethnicity,Hispanic,53,RACE,HIS
2017,2017,NH,New Hampshire,BRFSS,Diabetes,%,Age-adjusted Prevalence,68.4,68.4,57.7,77.4,Overall,Overall,33,OVERALL,OVR
2017,2017,DC,District of Columbia,BRFSS,Diabetes,%,Crude Prevalence,63.3,63.3,56.6,69.6,Race/Ethnicity,"Black, non-Hispanic",11,RACE,BLK
2017,2017,MO,Missouri,BRFSS,Diabetes,%,Crude Prevalence,64.5,64.5,59.7,69.1,Race/Ethnicity,"White, non-Hispanic",29,RACE,WHT
2017,2017,OH,Ohio,BRFSS,Diabetes,%,Crude Prevalence,62.5,62.5,58.1,66.7,Gender,Female,39,GENDER,GENF
2017,2017,MA,Massachusetts,BRFSS,Diabetes,%,Crude Prevalence,64.2,64.2,58.1,69.9,Overall,Overall,25,OVERALL,OVR
2017,2017,AL,Alabama,BRFSS,Diabetes,%,Crude Prevalence,76.5,76.5,72.4,80.2,Race/Ethnicity,"White, non-Hispanic",1,RACE,WHT
2017,2017,UT,Utah,BRFSS,Diabetes,%,Age-adjusted Prevalence,49.5,49.5,39.5,59.6,Gender,Female,49,GENDER,GENF
2017,2017,RI,Rhode Island,BRFSS,Diabetes,%,Crude Prevalence,68,68,63.1,72.5,Overall,Overall,44,OVERALL,OVR
2017,2017,DC,District of Columbia,BRFSS,Diabetes,%,Age-adjusted Prevalence,56.8,56.8,48.5,64.8,Overall,Overall,11,OVERALL,OVR
